feature,importance
location_grid_13_022_77_551,0.0
location_grid_13_022_77_552,0.0
location_grid_13_022_77_603,0.0
location_grid_13_022_77_649,0.0
location_grid_13_022_77_714,0.0
location_grid_13_023_77_522,0.0
location_grid_13_023_77_55,0.0
location_grid_13_023_77_585,0.0
location_grid_13_023_77_601,0.0
location_grid_13_023_77_602,0.0
location_grid_13_023_77_64,0.0
location_grid_13_023_77_714,0.0
location_grid_13_023_77_715,0.0
location_grid_13_024_77_554,0.0
location_grid_13_024_77_583,0.0
location_grid_13_024_77_585,0.0
location_grid_13_024_77_6,0.0
location_grid_13_024_77_643,0.0
location_grid_13_024_77_716,0.0
location_grid_13_024_77_717,0.0
location_grid_13_025_77_511,0.0
location_grid_13_022_77_533,0.0
location_grid_13_021_77_711,0.0
location_grid_13_021_77_584,0.0
location_grid_13_01_77_583,0.0
location_grid_13_019_77_586,0.0
location_grid_13_019_77_619,0.0
location_grid_13_019_77_655,0.0
location_grid_13_019_77_656,0.0
location_grid_13_019_77_707,0.0
location_grid_13_019_77_708,0.0
location_grid_13_019_77_709,0.0
location_grid_13_01_77_506,0.0
location_grid_13_01_77_571,0.0
location_grid_13_01_77_584,0.0
location_grid_13_021_77_552,0.0
location_grid_13_01_77_59,0.0
location_grid_13_01_77_591,0.0
location_grid_13_01_77_615,0.0
location_grid_13_01_77_697,0.0
location_grid_13_01_77_698,0.0
location_grid_13_01_77_7,0.0
location_grid_13_021_77_528,0.0
location_grid_13_021_77_529,0.0
location_grid_13_021_77_532,0.0
location_grid_13_025_77_547,0.0
location_grid_13_025_77_582,0.0
location_grid_13_025_77_585,0.0
location_grid_13_029_77_536,0.0
location_grid_13_028_77_536,0.0
location_grid_13_028_77_541,0.0
location_grid_13_028_77_542,0.0
location_grid_13_028_77_562,0.0
location_grid_13_028_77_572,0.0
location_grid_13_028_77_579,0.0
location_grid_13_028_77_581,0.0
location_grid_13_028_77_586,0.0
location_grid_13_028_77_632,0.0
location_grid_13_029_77_537,0.0
location_grid_13_028_77_519,0.0
location_grid_13_029_77_539,0.0
location_grid_13_029_77_54,0.0
location_grid_13_029_77_541,0.0
location_grid_13_029_77_559,0.0
location_grid_13_029_77_571,0.0
location_grid_13_029_77_579,0.0
location_grid_13_029_77_587,0.0
location_grid_13_029_77_621,0.0
location_grid_13_029_77_631,0.0
location_grid_13_028_77_535,0.0
location_grid_13_027_77_721,0.0
location_grid_13_025_77_586,0.0
location_grid_13_026_77_62,0.0
location_grid_13_025_77_62,0.0
location_grid_13_025_77_64,0.0
location_grid_13_026_77_45,0.0
location_grid_13_026_77_521,0.0
location_grid_13_026_77_535,0.0
location_grid_13_026_77_544,0.0
location_grid_13_026_77_545,0.0
location_grid_13_026_77_58,0.0
location_grid_13_026_77_585,0.0
location_grid_13_026_77_636,0.0
location_grid_13_027_77_634,0.0
location_grid_13_026_77_637,0.0
location_grid_13_026_77_72,0.0
location_grid_13_027_77_542,0.0
location_grid_13_027_77_544,0.0
location_grid_13_027_77_578,0.0
location_grid_13_027_77_58,0.0
location_grid_13_027_77_586,0.0
location_grid_13_027_77_587,0.0
location_grid_13_027_77_62,0.0
location_grid_13_019_77_584,0.0
location_grid_13_019_77_559,0.0
location_grid_13_019_77_558,0.0
location_grid_13_013_77_7,0.0
location_grid_13_012_77_616,0.0
location_grid_13_012_77_698,0.0
location_grid_13_013_77_554,0.0
location_grid_13_013_77_555,0.0
location_grid_13_013_77_558,0.0
location_grid_13_013_77_568,0.0
location_grid_13_013_77_584,0.0
location_grid_13_013_77_648,0.0
location_grid_13_013_77_662,0.0
location_grid_13_013_77_71,0.0
location_grid_13_012_77_555,0.0
location_grid_13_014_77_531,0.0
location_grid_13_014_77_554,0.0
location_grid_13_014_77_566,0.0
location_grid_13_014_77_567,0.0
location_grid_13_014_77_57,0.0
location_grid_13_014_77_571,0.0
location_grid_13_014_77_573,0.0
location_grid_13_014_77_579,0.0
location_grid_13_014_77_583,0.0
location_grid_13_012_77_569,0.0
location_grid_13_012_77_552,0.0
location_grid_13_014_77_585,0.0
location_grid_13_009_77_58,0.0
location_grid_13_008_77_662,0.0
location_grid_13_008_77_692,0.0
location_grid_13_008_77_693,0.0
location_grid_13_008_77_694,0.0
location_grid_13_008_77_695,0.0
location_grid_13_008_77_696,0.0
location_grid_13_009_77_49,0.0
location_grid_13_009_77_549,0.0
location_grid_13_009_77_569,0.0
location_grid_13_009_77_584,0.0
location_grid_13_012_77_509,0.0
location_grid_13_009_77_662,0.0
location_grid_13_009_77_694,0.0
location_grid_13_009_77_696,0.0
location_grid_13_011_77_545,0.0
location_grid_13_011_77_551,0.0
location_grid_13_011_77_581,0.0
location_grid_13_011_77_584,0.0
location_grid_13_011_77_616,0.0
location_grid_13_011_77_698,0.0
location_grid_13_014_77_584,0.0
location_grid_13_014_77_662,0.0
location_grid_13_019_77_555,0.0
location_grid_13_018_77_557,0.0
location_grid_13_017_77_561,0.0
location_grid_13_017_77_562,0.0
location_grid_13_017_77_584,0.0
location_grid_13_017_77_66,0.0
location_grid_13_017_77_661,0.0
location_grid_13_017_77_704,0.0
location_grid_13_018_77_532,0.0
location_grid_13_018_77_554,0.0
location_grid_13_018_77_556,0.0
location_grid_13_018_77_558,0.0
location_grid_13_017_77_559,0.0
location_grid_13_018_77_559,0.0
location_grid_13_018_77_56,0.0
location_grid_13_018_77_561,0.0
location_grid_13_018_77_584,0.0
location_grid_13_018_77_657,0.0
location_grid_13_018_77_658,0.0
location_grid_13_018_77_659,0.0
location_grid_13_019_77_54,0.0
location_grid_13_019_77_553,0.0
location_grid_13_017_77_56,0.0
location_grid_13_017_77_557,0.0
location_grid_13_014_77_7,0.0
location_grid_13_016_77_554,0.0
location_grid_13_015_77_554,0.0
location_grid_13_015_77_56,0.0
location_grid_13_015_77_564,0.0
location_grid_13_015_77_57,0.0
location_grid_13_015_77_571,0.0
location_grid_13_015_77_573,0.0
location_grid_13_015_77_575,0.0
location_grid_13_015_77_584,0.0
location_grid_13_015_77_585,0.0
location_grid_13_016_77_555,0.0
location_grid_13_017_77_556,0.0
location_grid_13_016_77_556,0.0
location_grid_13_016_77_561,0.0
location_grid_13_016_77_562,0.0
location_grid_13_016_77_573,0.0
location_grid_13_016_77_584,0.0
location_grid_13_016_77_661,0.0
location_grid_13_016_77_705,0.0
location_grid_13_016_77_709,0.0
location_grid_13_017_77_554,0.0
location_grid_13_029_77_632,0.0
location_grid_13_02_77_501,0.0
location_grid_13_02_77_532,0.0
location_grid_13_043_77_611,0.0
location_grid_13_043_77_513,0.0
location_grid_13_043_77_549,0.0
location_grid_13_043_77_551,0.0
location_grid_13_043_77_561,0.0
location_grid_13_043_77_591,0.0
location_grid_13_043_77_598,0.0
location_grid_13_043_77_599,0.0
location_grid_13_043_77_608,0.0
location_grid_13_043_77_61,0.0
location_grid_13_043_77_612,0.0
location_grid_13_042_77_642,0.0
location_grid_13_044_77_508,0.0
location_grid_13_044_77_509,0.0
location_grid_13_044_77_51,0.0
location_grid_13_044_77_548,0.0
location_grid_13_044_77_553,0.0
location_grid_13_044_77_554,0.0
location_grid_13_044_77_555,0.0
location_grid_13_044_77_556,0.0
location_grid_13_044_77_557,0.0
location_grid_13_043_77_512,0.0
location_grid_13_042_77_625,0.0
location_grid_13_044_77_583,0.0
location_grid_13_042_77_548,0.0
location_grid_13_041_77_621,0.0
location_grid_13_041_77_622,0.0
location_grid_13_041_77_623,0.0
location_grid_13_041_77_642,0.0
location_grid_13_042_77_514,0.0
location_grid_13_042_77_515,0.0
location_grid_13_042_77_521,0.0
location_grid_13_042_77_545,0.0
location_grid_13_042_77_547,0.0
location_grid_13_042_77_549,0.0
location_grid_13_042_77_623,0.0
location_grid_13_042_77_59,0.0
location_grid_13_042_77_592,0.0
location_grid_13_042_77_593,0.0
location_grid_13_042_77_594,0.0
location_grid_13_042_77_595,0.0
location_grid_13_042_77_597,0.0
location_grid_13_042_77_612,0.0
location_grid_13_042_77_613,0.0
location_grid_13_042_77_614,0.0
location_grid_13_044_77_582,0.0
location_grid_13_044_77_584,0.0
location_grid_13_041_77_619,0.0
location_grid_13_047_77_579,0.0
location_grid_13_046_77_603,0.0
location_grid_13_046_77_75,0.0
location_grid_13_047_77_501,0.0
location_grid_13_047_77_502,0.0
location_grid_13_047_77_523,0.0
location_grid_13_047_77_567,0.0
location_grid_13_047_77_57,0.0
location_grid_13_047_77_571,0.0
location_grid_13_047_77_576,0.0
location_grid_13_047_77_645,0.0
location_grid_13_046_77_574,0.0
location_grid_13_048_77_5,0.0
location_grid_13_048_77_554,0.0
location_grid_13_048_77_555,0.0
location_grid_13_048_77_645,0.0
location_grid_13_048_77_646,0.0
location_grid_13_049_77_495,0.0
location_grid_13_049_77_496,0.0
location_grid_13_049_77_497,0.0
location_grid_13_049_77_514,0.0
location_grid_13_046_77_592,0.0
location_grid_13_046_77_556,0.0
location_grid_13_044_77_591,0.0
location_grid_13_045_77_508,0.0
location_grid_13_044_77_602,0.0
location_grid_13_044_77_603,0.0
location_grid_13_044_77_605,0.0
location_grid_13_044_77_607,0.0
location_grid_13_044_77_608,0.0
location_grid_13_044_77_643,0.0
location_grid_13_045_77_502,0.0
location_grid_13_045_77_505,0.0
location_grid_13_045_77_507,0.0
location_grid_13_045_77_557,0.0
location_grid_13_046_77_506,0.0
location_grid_13_045_77_563,0.0
location_grid_13_045_77_582,0.0
location_grid_13_045_77_583,0.0
location_grid_13_045_77_627,0.0
location_grid_13_045_77_643,0.0
location_grid_13_045_77_644,0.0
location_grid_13_045_77_748,0.0
location_grid_13_045_77_749,0.0
location_grid_13_046_77_504,0.0
location_grid_13_041_77_62,0.0
location_grid_13_041_77_618,0.0
location_grid_13_02_77_552,0.0
location_grid_13_034_77_734,0.0
location_grid_13_033_77_569,0.0
location_grid_13_033_77_574,0.0
location_grid_13_033_77_588,0.0
location_grid_13_033_77_59,0.0
location_grid_13_034_77_531,0.0
location_grid_13_034_77_557,0.0
location_grid_13_034_77_558,0.0
location_grid_13_034_77_588,0.0
location_grid_13_034_77_628,0.0
location_grid_13_035_77_527,0.0
location_grid_13_033_77_534,0.0
location_grid_13_035_77_528,0.0
location_grid_13_035_77_529,0.0
location_grid_13_035_77_53,0.0
location_grid_13_035_77_557,0.0
location_grid_13_035_77_576,0.0
location_grid_13_035_77_589,0.0
location_grid_13_035_77_629,0.0
location_grid_13_036_77_521,0.0
location_grid_13_036_77_525,0.0
location_grid_13_033_77_541,0.0
location_grid_13_033_77_533,0.0
location_grid_13_036_77_527,0.0
location_grid_13_031_77_536,0.0
location_grid_13_02_77_553,0.0
location_grid_13_02_77_584,0.0
location_grid_13_02_77_619,0.0
location_grid_13_02_77_653,0.0
location_grid_13_02_77_674,0.0
location_grid_13_02_77_709,0.0
location_grid_13_02_77_71,0.0
location_grid_13_031_77_516,0.0
location_grid_13_031_77_524,0.0
location_grid_13_031_77_537,0.0
location_grid_13_032_77_588,0.0
location_grid_13_031_77_54,0.0
location_grid_13_031_77_56,0.0
location_grid_13_031_77_577,0.0
location_grid_13_032_77_534,0.0
location_grid_13_032_77_535,0.0
location_grid_13_032_77_536,0.0
location_grid_13_032_77_538,0.0
location_grid_13_032_77_574,0.0
location_grid_13_032_77_587,0.0
location_grid_13_036_77_526,0.0
location_grid_13_036_77_535,0.0
location_grid_13_041_77_617,0.0
location_grid_13_03_77_587,0.0
location_grid_13_039_77_642,0.0
location_grid_13_039_77_74,0.0
location_grid_13_03_77_536,0.0
location_grid_13_03_77_537,0.0
location_grid_13_03_77_538,0.0
location_grid_13_03_77_539,0.0
location_grid_13_03_77_54,0.0
location_grid_13_03_77_563,0.0
location_grid_13_03_77_586,0.0
location_grid_13_03_77_631,0.0
location_grid_13_039_77_625,0.0
location_grid_13_041_77_517,0.0
location_grid_13_041_77_519,0.0
location_grid_13_041_77_544,0.0
location_grid_13_041_77_545,0.0
location_grid_13_041_77_546,0.0
location_grid_13_041_77_547,0.0
location_grid_13_041_77_589,0.0
location_grid_13_041_77_615,0.0
location_grid_13_041_77_616,0.0
location_grid_13_039_77_641,0.0
location_grid_13_039_77_624,0.0
location_grid_13_036_77_542,0.0
location_grid_13_038_77_589,0.0
location_grid_13_036_77_589,0.0
location_grid_13_036_77_735,0.0
location_grid_13_037_77_524,0.0
location_grid_13_037_77_535,0.0
location_grid_13_037_77_542,0.0
location_grid_13_037_77_589,0.0
location_grid_13_038_77_521,0.0
location_grid_13_038_77_522,0.0
location_grid_13_038_77_542,0.0
location_grid_13_038_77_625,0.0
location_grid_13_039_77_59,0.0
location_grid_13_038_77_626,0.0
location_grid_13_038_77_652,0.0
location_grid_13_039_77_518,0.0
location_grid_13_039_77_519,0.0
location_grid_13_039_77_52,0.0
location_grid_13_039_77_542,0.0
location_grid_13_039_77_563,0.0
location_grid_13_039_77_574,0.0
event_cause_corridor_pot_holes_orr_north_1,0.0
event_cause_corridor_pot_holes_orr_east_1,0.0
zone_cause_interaction_central_zone_2_protest,0.0
event_cause_corridor_pot_holes_orr_north_2,0.0
cause_hour_interaction_congestion_4_0,0.0
cause_hour_interaction_accident_13_0,0.0
cause_hour_interaction_accident_14_0,0.0
cause_hour_interaction_accident_15_0,0.0
cause_hour_interaction_accident_16_0,0.0
cause_hour_interaction_accident_19_0,0.0
cause_hour_interaction_accident_2_0,0.0
cause_hour_interaction_accident_21_0,0.0
cause_hour_interaction_accident_22_0,0.0
cause_hour_interaction_accident_3_0,0.0
cause_hour_interaction_accident_4_0,0.0
cause_hour_interaction_accident_5_0,0.0
cause_hour_interaction_accident_6_0,0.0
cause_hour_interaction_accident_7_0,0.0
cause_hour_interaction_accident_8_0,0.0
cause_hour_interaction_accident_9_0,0.0
cause_hour_interaction_congestion_10_0,0.0
cause_hour_interaction_congestion_11_0,0.0
cause_hour_interaction_congestion_12_0,0.0
cause_hour_interaction_congestion_2_0,0.0
cause_hour_interaction_accident_12_0,0.0
cause_hour_interaction_accident_11_0,0.0
cause_hour_interaction_accident_10_0,0.0
corridor_peak_interaction_unknown_morning_peak,0.0
corridor_peak_interaction_orr_north_1_morning_peak,0.0
corridor_peak_interaction_orr_north_1_off_peak,0.0
corridor_peak_interaction_orr_north_2_evening_peak,0.0
corridor_peak_interaction_orr_north_2_morning_peak,0.0
corridor_peak_interaction_orr_north_2_off_peak,0.0
corridor_peak_interaction_orr_west_1_night,0.0
corridor_peak_interaction_tumkur_road_evening_peak,0.0
corridor_peak_interaction_tumkur_road_morning_peak,0.0
corridor_peak_interaction_unknown_night,0.0
cause_hour_interaction_accident_1_0,0.0
corridor_peak_interaction_unknown_off_peak,0.0
corridor_peak_interaction_varthur_road_evening_peak,0.0
corridor_peak_interaction_varthur_road_morning_peak,0.0
corridor_peak_interaction_varthur_road_night,0.0
corridor_peak_interaction_varthur_road_off_peak,0.0
corridor_peak_interaction_west_of_chord_road_morning_peak,0.0
corridor_peak_interaction_west_of_chord_road_night,0.0
corridor_peak_interaction_west_of_chord_road_off_peak,0.0
cause_hour_interaction_congestion_3_0,0.0
cause_hour_interaction_congestion_5_0,0.0
corridor_peak_interaction_orr_east_2_off_peak,0.0
cause_hour_interaction_congestion_6_0,0.0
cause_hour_interaction_others_15_0,0.0
cause_hour_interaction_others_16_0,0.0
cause_hour_interaction_others_17_0,0.0
cause_hour_interaction_others_18_0,0.0
cause_hour_interaction_others_20_0,0.0
cause_hour_interaction_others_23_0,0.0
cause_hour_interaction_others_4_0,0.0
cause_hour_interaction_others_8_0,0.0
cause_hour_interaction_others_9_0,0.0
cause_hour_interaction_pot_holes_0_0,0.0
cause_hour_interaction_pot_holes_1_0,0.0
cause_hour_interaction_pot_holes_10_0,0.0
cause_hour_interaction_pot_holes_12_0,0.0
cause_hour_interaction_pot_holes_13_0,0.0
cause_hour_interaction_pot_holes_16_0,0.0
cause_hour_interaction_pot_holes_18_0,0.0
cause_hour_interaction_pot_holes_3_0,0.0
cause_hour_interaction_pot_holes_4_0,0.0
cause_hour_interaction_pot_holes_5_0,0.0
cause_hour_interaction_others_14_0,0.0
cause_hour_interaction_others_13_0,0.0
cause_hour_interaction_others_11_0,0.0
cause_hour_interaction_construction_17_0,0.0
cause_hour_interaction_congestion_7_0,0.0
cause_hour_interaction_congestion_8_0,0.0
cause_hour_interaction_congestion_9_0,0.0
cause_hour_interaction_construction_11_0,0.0
cause_hour_interaction_construction_12_0,0.0
cause_hour_interaction_construction_13_0,0.0
cause_hour_interaction_construction_15_0,0.0
cause_hour_interaction_construction_16_0,0.0
cause_hour_interaction_construction_18_0,0.0
cause_hour_interaction_others_10_0,0.0
cause_hour_interaction_construction_22_0,0.0
cause_hour_interaction_construction_23_0,0.0
cause_hour_interaction_construction_6_0,0.0
cause_hour_interaction_construction_7_0,0.0
cause_hour_interaction_construction_8_0,0.0
cause_hour_interaction_debris_1_0,0.0
cause_hour_interaction_debris_12_0,0.0
cause_hour_interaction_debris_3_0,0.0
corridor_peak_interaction_orr_north_1_evening_peak,0.0
corridor_peak_interaction_orr_east_1_off_peak,0.0
event_cause_corridor_pot_holes_orr_west_1,0.0
cause_heavy_vehicle_interaction_procession_heavy_0,0.0
corridor_cause_interaction_unknown_vehicle_breakdown,0.0
corridor_cause_interaction_unknown_water_logging,0.0
corridor_cause_interaction_varthur_road_construction,0.0
corridor_cause_interaction_varthur_road_others,0.0
corridor_cause_interaction_varthur_road_pot_holes,0.0
corridor_cause_interaction_varthur_road_road_conditions,0.0
corridor_cause_interaction_varthur_road_vehicle_breakdown,0.0
corridor_cause_interaction_varthur_road_water_logging,0.0
corridor_cause_interaction_west_of_chord_road_congestion,0.0
corridor_cause_interaction_west_of_chord_road_construction,0.0
corridor_cause_interaction_west_of_chord_road_others,0.0
corridor_cause_interaction_west_of_chord_road_pot_holes,0.0
corridor_cause_interaction_west_of_chord_road_public_event,0.0
corridor_cause_interaction_west_of_chord_road_road_conditions,0.0
corridor_cause_interaction_west_of_chord_road_tree_fall,0.0
corridor_cause_interaction_west_of_chord_road_vehicle_breakdown,0.0
corridor_cause_interaction_west_of_chord_road_water_logging,0.0
cause_heavy_vehicle_interaction_congestion_heavy_0,0.0
cause_heavy_vehicle_interaction_construction_heavy_0,0.0
corridor_cause_interaction_unknown_pot_holes,0.0
corridor_cause_interaction_unknown_congestion,0.0
corridor_cause_interaction_tumkur_road_water_logging,0.0
corridor_cause_interaction_orr_west_1_others,0.0
corridor_cause_interaction_orr_north_2_accident,0.0
corridor_cause_interaction_orr_north_2_construction,0.0
corridor_cause_interaction_orr_north_2_others,0.0
corridor_cause_interaction_orr_north_2_pot_holes,0.0
corridor_cause_interaction_orr_north_2_road_conditions,0.0
corridor_cause_interaction_orr_north_2_vehicle_breakdown,0.0
corridor_cause_interaction_orr_north_2_water_logging,0.0
corridor_cause_interaction_orr_west_1_construction,0.0
corridor_cause_interaction_orr_west_1_pot_holes,0.0
corridor_cause_interaction_tumkur_road_tree_fall,0.0
corridor_cause_interaction_orr_west_1_road_conditions,0.0
corridor_cause_interaction_orr_west_1_tree_fall,0.0
corridor_cause_interaction_orr_west_1_vehicle_breakdown,0.0
corridor_cause_interaction_tumkur_road_accident,0.0
corridor_cause_interaction_tumkur_road_construction,0.0
corridor_cause_interaction_tumkur_road_others,0.0
corridor_cause_interaction_tumkur_road_pot_holes,0.0
corridor_cause_interaction_tumkur_road_protest,0.0
cause_heavy_vehicle_interaction_debris_heavy_0,0.0
cause_heavy_vehicle_interaction_protest_heavy_0,0.0
corridor_peak_interaction_orr_east_1_evening_peak,0.0
cause_heavy_vehicle_interaction_public_event_heavy_0,0.0
corridor_peak_interaction_hennur_main_road_night,0.0
corridor_peak_interaction_hennur_main_road_off_peak,0.0
corridor_peak_interaction_hosur_road_evening_peak,0.0
corridor_peak_interaction_hosur_road_morning_peak,0.0
corridor_peak_interaction_hosur_road_night,0.0
corridor_peak_interaction_hosur_road_off_peak,0.0
corridor_peak_interaction_irr_thanisandra_road_morning_peak,0.0
corridor_peak_interaction_irr_thanisandra_road_night,0.0
corridor_peak_interaction_irr_thanisandra_road_off_peak,0.0
corridor_peak_interaction_magadi_road_night,0.0
corridor_peak_interaction_mysore_road_evening_peak,0.0
corridor_peak_interaction_non_corridor_evening_peak,0.0
corridor_peak_interaction_old_airport_road_evening_peak,0.0
corridor_peak_interaction_old_airport_road_morning_peak,0.0
corridor_peak_interaction_old_airport_road_night,0.0
corridor_peak_interaction_old_airport_road_off_peak,0.0
corridor_peak_interaction_old_madras_road_morning_peak,0.0
corridor_peak_interaction_old_madras_road_night,0.0
corridor_peak_interaction_old_madras_road_off_peak,0.0
corridor_peak_interaction_hennur_main_road_morning_peak,0.0
corridor_peak_interaction_cbd_2_off_peak,0.0
corridor_peak_interaction_cbd_2_night,0.0
corridor_peak_interaction_bannerghata_road_morning_peak,0.0
cause_heavy_vehicle_interaction_road_conditions_heavy_0,0.0
cause_heavy_vehicle_interaction_test_demo_heavy_0,0.0
cause_heavy_vehicle_interaction_vip_movement_heavy_0,0.0
cause_heavy_vehicle_interaction_water_logging_heavy_0,0.0
corridor_peak_interaction_airport_new_south_road_morning_peak,0.0
corridor_peak_interaction_airport_new_south_road_night,0.0
corridor_peak_interaction_airport_new_south_road_off_peak,0.0
corridor_peak_interaction_bannerghata_road_evening_peak,0.0
corridor_peak_interaction_bannerghata_road_night,0.0
corridor_peak_interaction_cbd_2_morning_peak,0.0
corridor_peak_interaction_bannerghata_road_off_peak,0.0
corridor_peak_interaction_bellary_road_1_evening_peak,0.0
corridor_peak_interaction_bellary_road_1_morning_peak,0.0
corridor_peak_interaction_bellary_road_2_evening_peak,0.0
corridor_peak_interaction_bellary_road_2_off_peak,0.0
corridor_peak_interaction_cbd_1_morning_peak,0.0
corridor_peak_interaction_cbd_1_night,0.0
corridor_peak_interaction_cbd_1_off_peak,0.0
cause_hour_interaction_pot_holes_7_0,0.0
cause_hour_interaction_pot_holes_8_0,0.0
cause_hour_interaction_pot_holes_9_0,0.0
cargo_vehicle_interaction_goods_carrid_truck,0.0
vehicle_cause_interaction_unknown_vip_movement,0.0
vehicle_cause_interaction_unknown_water_logging,0.0
cargo_vehicle_interaction_amezon_items_truck,0.0
cargo_vehicle_interaction_bbmp_garbage_truck,0.0
cargo_vehicle_interaction_bbmp_vehicle_truck,0.0
cargo_vehicle_interaction_bricks_truck,0.0
cargo_vehicle_interaction_cattle_food_truck,0.0
cargo_vehicle_interaction_cement_goods_truck,0.0
cargo_vehicle_interaction_electric_board_truck,0.0
cargo_vehicle_interaction_electric_truck,0.0
cargo_vehicle_interaction_empty_vechal_truck,0.0
cargo_vehicle_interaction_empty_truck,0.0
cargo_vehicle_interaction_emty_vehicle_truck,0.0
cargo_vehicle_interaction_emty_truck,0.0
cargo_vehicle_interaction_food_vehicle_truck,0.0
cargo_vehicle_interaction_garbage_vahicle_bbmp_truck,0.0
cargo_vehicle_interaction_garbage_truck,0.0
cargo_vehicle_interaction_gas_truck,0.0
cargo_vehicle_interaction_gods_truck,0.0
vehicle_cause_interaction_unknown_vehicle_breakdown,0.0
vehicle_cause_interaction_unknown_tree_fall,0.0
vehicle_cause_interaction_unknown_test_demo,0.0
vehicle_cause_interaction_taxi_vehicle_breakdown,0.0
cause_hour_interaction_water_logging_6_0,0.0
cause_hour_interaction_water_logging_7_0,0.0
cause_hour_interaction_water_logging_8_0,0.0
cause_hour_interaction_water_logging_9_0,0.0
vehicle_cause_interaction_auto_vehicle_breakdown,0.0
vehicle_cause_interaction_lcv_vehicle_breakdown,0.0
vehicle_cause_interaction_others_vehicle_breakdown,0.0
vehicle_cause_interaction_private_bus_vehicle_breakdown,0.0
vehicle_cause_interaction_truck_vehicle_breakdown,0.0
vehicle_cause_interaction_unknown_road_conditions,0.0
vehicle_cause_interaction_unknown_accident,0.0
vehicle_cause_interaction_unknown_congestion,0.0
vehicle_cause_interaction_unknown_construction,0.0
vehicle_cause_interaction_unknown_debris,0.0
vehicle_cause_interaction_unknown_others,0.0
vehicle_cause_interaction_unknown_procession,0.0
vehicle_cause_interaction_unknown_protest,0.0
vehicle_cause_interaction_unknown_public_event,0.0
cargo_vehicle_interaction_good_carried_truck,0.0
cargo_vehicle_interaction_goods_carried_truck,0.0
cause_hour_interaction_procession_0_0,0.0
cargo_vehicle_interaction_goods_carrier_truck,0.0
cargo_vehicle_interaction_unknown_lcv,0.0
cargo_vehicle_interaction_unknown_others,0.0
cargo_vehicle_interaction_unknown_private_bus,0.0
cargo_vehicle_interaction_unknown_taxi,0.0
cargo_vehicle_interaction_unknown_unknown,0.0
cargo_vehicle_interaction_yes_truck,0.0
cargo_vehicle_interaction_truck,0.0
weather_zone_interaction_weather_0_central_zone_1,0.0
weather_zone_interaction_weather_0_east_zone_1,0.0
weather_zone_interaction_weather_0_south_zone_1,0.0
weather_zone_interaction_weather_0_south_zone_2,0.0
weather_zone_interaction_weather_1_central_zone_2,0.0
weather_zone_interaction_weather_1_east_zone_1,0.0
weather_zone_interaction_weather_1_east_zone_2,0.0
weather_zone_interaction_weather_1_north_zone_1,0.0
weather_zone_interaction_weather_1_north_zone_2,0.0
weather_zone_interaction_weather_1_south_zone_1,0.0
weather_zone_interaction_weather_1_unknown,0.0
weather_zone_interaction_weather_1_west_zone_1,0.0
cargo_vehicle_interaction_unknown_ksrtc_bus,0.0
cargo_vehicle_interaction_unknown_heavy_vehicle,0.0
cargo_vehicle_interaction_unknown_auto,0.0
cargo_vehicle_interaction_milk_tanker_truck,0.0
cargo_vehicle_interaction_goods_fly_wood_truck,0.0
cargo_vehicle_interaction_goods_lari_truck,0.0
cargo_vehicle_interaction_goods_loory_truck,0.0
cargo_vehicle_interaction_goods_vehicle_truck,0.0
cargo_vehicle_interaction_goods_truck,0.0
cargo_vehicle_interaction_grocery_truck,0.0
cargo_vehicle_interaction_material_truck,0.0
cargo_vehicle_interaction_materials_truck,0.0
cargo_vehicle_interaction_mixer_truck,0.0
cargo_vehicle_interaction_stell_kambi_truck,0.0
cargo_vehicle_interaction_mud_mat_truck,0.0
cargo_vehicle_interaction_nandini_milk_truck_truck,0.0
cargo_vehicle_interaction_nil_truck,0.0
cargo_vehicle_interaction_nill_truck,0.0
cargo_vehicle_interaction_no_truck,0.0
cargo_vehicle_interaction_poultry_food_truck,0.0
cargo_vehicle_interaction_solid_bricks_truck,0.0
cargo_vehicle_interaction_starting_problem_truck,0.0
cause_hour_interaction_water_logging_4_0,0.0
cause_hour_interaction_water_logging_3_0,0.0
cause_hour_interaction_water_logging_23_0,0.0
cause_hour_interaction_water_logging_2_0,0.0
cause_hour_interaction_public_event_18_0,0.0
cause_hour_interaction_public_event_19_0,0.0
cause_hour_interaction_public_event_2_0,0.0
cause_hour_interaction_public_event_3_0,0.0
cause_hour_interaction_public_event_4_0,0.0
cause_hour_interaction_public_event_5_0,0.0
cause_hour_interaction_public_event_6_0,0.0
cause_hour_interaction_public_event_8_0,0.0
cause_hour_interaction_road_conditions_0_0,0.0
cause_hour_interaction_road_conditions_1_0,0.0
cause_hour_interaction_road_conditions_10_0,0.0
cause_hour_interaction_road_conditions_11_0,0.0
cause_hour_interaction_road_conditions_12_0,0.0
cause_hour_interaction_road_conditions_13_0,0.0
cause_hour_interaction_road_conditions_14_0,0.0
cause_hour_interaction_road_conditions_17_0,0.0
cause_hour_interaction_road_conditions_18_0,0.0
cause_hour_interaction_road_conditions_2_0,0.0
cause_hour_interaction_road_conditions_3_0,0.0
cause_hour_interaction_public_event_16_0,0.0
cause_hour_interaction_public_event_15_0,0.0
cause_hour_interaction_public_event_13_0,0.0
cause_hour_interaction_procession_8_0,0.0
cause_hour_interaction_procession_10_0,0.0
cause_hour_interaction_procession_11_0,0.0
cause_hour_interaction_procession_13_0,0.0
cause_hour_interaction_procession_14_0,0.0
